De Mattei	1967	1
Di Mattei	1952	2
Silvio Garattini	1977	3
﻿ II	1977	1
R. Paoletti	1977	1
Eugenio Paroli	1977	1
Emilio Trabucchi	1977	1
Stefano Covoni	1999	5
Stefano Govoni	1999	2
Umberto Scapagnini	1999	1
Silvio Garattini	1999	1
Francesco Botré	1999	1
Mario Ean.di	1978	1
Antonio Knoppers	1978	1
Alberto Giotto	1970	1
Sergio Rossi	1974	1
Emilio Beccari	1974	1
A. Guidoni	1975	1
Silvio Garattini	2001	3
Luciano Caprino	2001	2
Vincenzo Amenta	2001	1
Philip Needleman	2001	1
Peter Schoenhoefer	2001	1
Gianni Tognoni	2001	1
Gerd Glaeske	2001	1
Erminio Costa	1991	2
Carla Fracci	1991	2
Giampaolo Rombi	1991	1
Lander Brunton	1950	1
Paolo Galli	1979	2
Marco Margnelli	1979	2
Vittorio Erspamer	1979	1
Mario Eandi	1979	1
Daniele Bovet	1985	2
Bruno Silvestrini	1985	2
Silvio Garattini	1985	1
Marco Trabucchi	1985	1
Luciano Angelucci	1985	1
Giuseppe Lomagno Rischio	1985	1
Silvio Garattini	2005	5
Garattini »	2005	1
Francesco Di Carlo	2005	1
Francesco Botrè	2005	1
Arvid Carlsson	2005	1
Robert Hartog	1989	1
Louis Harris	1989	1
E. Trabucchi	1966	1
Patrie Humphrey	2000	2
Arvid Carlsson	2000	2
Vittorio Erspamer	2000	1
Umberto Scapagnini	2000	1
Silvio Garattini	1997	9
Giuseppe Nisticò	1997	2
Rodolfo Paoletti	1997	1
Michele Carruba	1997	1
David Julius	1997	1
Cesare Sirtori	1997	1
Pino Dolara	1992	1
Louis Lewin	1992	1
Gianni Benzi	1992	1
Ezio Giacobini	1992	1
Daniel Bovet	1992	1
Bruno Silvestrini	1992	1
Bertil Fredholm	1992	1
Ranieri Bellini	1986	1
R. Paoletti	1986	1
Enrico Genazzani	1986	1
Carlo Zanussi	1986	1
Daniele Bovet	1976	1
Mario Eandi	1980	1
Di Mattei	1953	1
Silvio Garattini	1990	4
Vittorio Erspamer	1990	2
Sepp Herberger	1990	1
Pier Francesco Mannaioni	1990	1
Maurizio Mian	1990	1
Marco Trabucchi	1990	1
Kitagawa Utamaro	1990	1
Giovanni Berlinguer	1990	1
Gaetano Bignardi	1990	1
Ezio Giacobini	1990	1
Erminio Costa	1990	1
Bruno Silvestrini	1990	1
Alberto Spagnoli	1990	1
Silvio Garattini	1993	3
Nicola Montanaro	1993	2
Maurizio Mian	1993	1
Gianni Tognoni	1993	1
Ezio Giacobini	1993	1
Daniel Hanbury	1993	1
Bruno Silvestrini	1993	1
Antonio Vittoria	1993	1
Albert Hofmann	1993	1
F. M. Berger	1957	1
Bruno Silvestrini	1996	3
Silvio Garattini	1996	2
Jacopo Meldolesi	1996	2
Vincenzo Cuomo	1996	1
Stefano Govoni	1996	1
Rodolfo Paoletti	1996	1
John R. Vane	1996	1
Giuliano Amato	1996	1
George Ricaurte	1996	1
Franco Cugurra	1996	1
David Nichols	1996	1
Cugurra GENOVA	1996	1
K. Trabucchi	1963	1
F. Eichholtz	1963	1
Matthew Freund	1972	2
Gino Bergami	1972	1
II farmacologo Garattini	1984	1
Gianni Tognoli	1984	1
Silvio Garattini	1995	3
Giuseppe Nisticò	1995	3
Fabrizio Fabbris	1995	2
Mario Negri	1983	1
Bruno Anselmo	1983	1
Silvio Garattini	2003	8
Michele Carruba	2003	1
Silvio Garattini	1994	11
Umberto Scapagnini	1994	1
Michele Carruba	1994	1
Joe Rothstein	1994	1
Gianni Benzi	1994	1
Bruno Silvestrini	1994	1
Emilio Beccari	1973	2
Pietro Di Mattel	1973	1
G. Paoletti	1973	1
Ludwig Lcwin	1971	1
Silvio Garattini	2002	3
Mario Eandi	2002	2
Vincenzo Cuomo	2002	1
Tor Vergata	2002	1
Paul Calabresi	2002	1
Rodolfo Paoletti	1987	2
II farmacologo	1987	1
Giorgio Segre	1987	1
Silvio Garattini	2004	5
Eugenio Muller	2004	3
Luciano Caprino	2004	2
dottor Robert Dugal	1988	1
Rodolfo Paoletti	1988	1
Gianni Ben zi	1988	1
Enrico Genazzani	1988	1
Bruno Silvestrini	1988	1
Achille Pessina	1988	1
Gennaro Di Macco	1962	1
Emilio Trabucchi	1962	1
E. Trabucchi	1962	1
Francesco Botrè	1998	6
Silvio Garattini	1998	4
Eugenio Müller	1998	2
Vittorio Calabrese	1998	1
Rino Rappuoli	1998	1
Mario Negri	1998	1
Louis Ignarro	1998	1
John Vane	1998	1
Johan Stjernschantz	1998	1
Giuseppe Nisticò	1998	1
Franco Cugurra	1998	1
Franco Cosenza	1998	1
Ferid Murad	1998	1
Ezio Giacobini	1998	1
David Smith	1998	1
P. Mascherpa	1961	1
Daniele De Sanctis	1961	1
Alessandro Zafferri	1961	1
Julius Axelrod	1982	1
D. Samuel	1982	1
G. Segre	1965	1
