Anna Achmatova	1964	2
madame Dehoulière	1964	1
Vittoria Colonna	1964	1
Sibilla Aleramo	1964	1
Di Vittorio	1964	1
Bella Ahmadulina	1964	1
Patti Smith	2003	1
Lidia Murgia	2003	1
Irene Papi	2003	1
Iolanda Insana	2003	1
Inger Christensen	2003	1
Hugo Claus	2003	1
Fernanda Pivano	2003	1
Emily Dickinson	2003	1
Christabel LaMotte	2003	1
Christa Malone	2003	1
Carmen Consoli	2003	1
Bianca Dorato	2003	1
Armando Caruso MILANO « Vita »	2003	1
Anne Waldman	2003	1
Anne Michels	2003	1
Alda Merini	2003	1
Ada Merini	2003	1
Joy Grisham	1994	15
Elena Carasso	1994	5
Alda Merini	1994	3
Nives Cavaletto	1994	2
Marina Cvetaeva	1994	2
Inglese Joy Grisham	1994	2
Eugénie Martinet	1994	2
Sylvia Piatti Ted Kennedy	1994	1
Sofìa Parnok Sposata	1994	1
Sofia Parnok	1994	1
Sandra Balocco	1994	1
Renée Vivien	1994	1
Marocco »	1994	1
Maria Rita Parsi	1994	1
Maria Lenti	1994	1
Joy Grlsham	1994	1
Joy Gresham	1994	1
Fryda Rota	1994	1
Enrico Villa	1994	1
Else Lasker	1994	1
Edith Bruck « Dovunque	1994	1
Edith Bruck	1994	1
Diane Di Prima	1994	1
Coppio Sullam	1994	1
Carmelina Brovia	1994	1
Biancamaria Frabotta	1994	1
Annina Bacher	1994	1
Anna Achmatova	1994	1
Anais Ronc Désaymonet	1994	1
Anna di Nohailles	1948	1
Anna Achmatova	1965	2
Patricia Johns	1965	1
Anna Akhmatova	1965	1
Ana Istarù	1997	3
Giorgia Santini	1997	2
Annalisa Cima	1997	2
Wanda Osiris »	1997	1
Victoria Crosby	1997	1
Ulrike Meinhof	1997	1
Sylvia Plath	1997	1
Simonetta Tosi	1997	1
Rosalia de Castro	1997	1
Pier Gino Scardigli	1997	1
Paola Riboni	1997	1
Nina Prati	1997	1
Maria Luisa Spaziani	1997	1
Maria De Laude	1997	1
Ludovica Ripa Di Meana	1997	1
Livia Bernat	1997	1
Ines Basso	1997	1
Graziella Parrà	1997	1
Gisella Porro	1997	1
Eva Maio	1997	1
Compiuta Donzella	1997	1
Alda Merlini	1997	1
Alda Merini	1997	1
Margherita Guidacci	1969	1
Fadwan Toukan	1969	1
Argia Sbolenfl	1969	1
Maria Luisa Spaziarli	1988	2
Trudie Styler	1988	1
Tess Oallagher	1988	1
Tess Gallagher	1988	1
Tatyana Tolstoya	1988	1
Stazzano Elda Bava	1988	1
Stazzano Attribuito	1988	1
Silvia Kaputikian	1988	1
Rossana Ivaldi	1988	1
Pilar Castel	1988	1
Patrizia Viclnelli	1988	1
