Monica Mondino	1994	1
Franca Porzio	1994	1
Franca Porzi	1994	1
Silvana Gritti	1988	1
Daniela Solive	1988	1
Anna Bianco	1988	1
Anna Maria CeccarclII	1984	1
Stefania Leone	1999	1
Rosy Prette	1999	1
Lidia Caselli	1999	1
Elena Pizzo	1999	1
Cristina Butti	1999	1
Eleonora Zavoli	1981	1
Elena Tartari	1993	2
Lidia Nargi	1993	1
Hélène Certan	1993	1
Gianna Castiati	1993	1
Elena Pizzo	2001	4
Silvana Fezzia	2001	2
Marica Giovannini	2001	2
Vanessa Maschietto	2001	1
Valeria Vercéllino	2001	1
Valeria VercelBno	2001	1
Elena Pizzp	2001	1
Maryann Akinyi	2000	1
Elisabetta De Scalzo	2002	2
Mariachiara Lampello	2002	1
Rita Garino	1992	1
Francine Patterson	1992	1
Franca Astori	1992	1
Sabina Caso	1996	1
Patrizia Esposito	1996	1
Ornella Bedin	1996	1
Aline Robard	1987	1
Maria Rosa Rosata	1979	1
Joyce Quick	1985	1
Giulia Mazzoli	1985	1
Cristina Casentini	1997	2
Stefania Leone	1997	1
Patrizia Esposito	1997	1
Monica Pujia	1997	1
Maria Colitto	1997	1
Carola Cracchi	1997	1
Antonella Ardito	1990	2
Paola Gobbo	1990	1
Maria Grazia Ferrari	1990	1
Laura Revelli	1990	1
Giovanni Caffa	1990	1
Anna Caminati	1990	1
Elena Pizzo	1998	2
Stefania Leone	1998	1
Silvia Menzio	1998	1
Silvia Gueorguieva	1998	1
Silvia Gueorgueva	1998	1
Giulia Bianco	1998	1
Francesca Angelini	1998	1
Cristina Botti	1998	1
Laura Bottelli Comelli	1986	1
Donatella Sacchi	1986	1
Paola Sartore	1991	1
Gisella Gelatti	1991	1
Daniela Margarini	1991	1
Kelly McGillis	1989	2
Luisa Franza	1989	1
Daniela Lacqua	1989	1
Laura Colombari	1983	3
Lu eia Betarelli	1983	1
Kim Brown	1983	1
Laura Revello	1982	1
Federica Zacconi	1995	1
