Salce DAL	1984	1
Mauro Barella	1984	1
Giuliana Salce	1984	1
Lucia Gianotti	1993	3
Elisabetta Perrone	1993	1
Anna Rita Sidoti	1999	3
Rossella Giordano	1999	1
Betty Perrone	1999	1
Rita Marchisio	1983	2
Erika Alfridi	2001	1
Elisabetta Perróne	2001	1
Elisa Rigaudo	2001	1
Betty Perrone	2001	1
Betty Perrone	2002	2
Elisa Rigando	2002	1
Ehsa Rigando	2002	1
Agnese Raganesi	2002	1
Giuliana Salce	1982	1
Gabriella Dorio	1982	1
Silvia Pasino	1995	1
Silene Marchiaro	1995	1
Salvador DAL	1989	2
Rossella Giordano	1989	1
Lucia Gianotti	1988	2
Ebsa Rigaudo	2005	1
Rossella Giordano	2000	1
Rossella Gior	2000	1
Lucia Gianotti	1991	2
Daniela Cotto	1991	1
Giuliana Salce	1987	2
Giuliana Salce	1981	1
Salvador BASKET Casalini	1990	2
Lucia Gianotti	1990	2
Carolina Botticchio	1990	1
Betty Perrone	2004	2
Rossella Giordano CrAsti	2004	1
Elisa Rigaudo	2004	1
Betty Perrone	1994	1
Annarita Sidoti	1994	1
Betty Perrone	1998	4
Roberta Sodini	1997	1
Betty Perrone	1997	1
Annarita Sidoti	1997	1
Lucia Gianotti	1992	1
Loredana Nattini	1992	1
